text,true_label,pred_label,confidence,details
作为一家经济型酒店，其最大的优势是地段，出门就是酒吧一条街、步行街，如果你想晚上去逛一下，走一下、玩一下的话，出门便是。标房有三种，推荐入住豪标，216元。但预定的时候最好要求大床房。否则可能给你一间...,中性,正面,0.9341157674789429,"{'positive_prob': 0.9341157674789429, 'negative_prob': 0.06588424742221832}"
送餐两个半小时，不能更慢！木耳里有飞虫，无语！,负面,中性,0.9692614674568176,"{'neutral_prob': 0.9692614674568176, 'non_neutral_prob': 0.03073848970234394}"
面都成一坨了，完全是一坨好吗,负面,中性,0.9954524636268616,"{'neutral_prob': 0.9954524636268616, 'non_neutral_prob': 0.004547522868961096}"
"再也不点了,大拌菜都不新鲜了",负面,中性,0.9477846622467041,"{'neutral_prob': 0.9477846622467041, 'non_neutral_prob': 0.05221537873148918}"
油太多了。服务态度好。,负面,正面,0.8572556376457214,"{'positive_prob': 0.8572556376457214, 'negative_prob': 0.14274433255195618}"
感觉都像半成品，麻酱白菜没拌，锅包肉厚厚一层面，应该不会再订了,负面,中性,0.9990881681442261,"{'neutral_prob': 0.9990881681442261, 'non_neutral_prob': 0.0009118057787418365}"
就是送餐有点慢,负面,中性,0.9950048327445984,"{'neutral_prob': 0.9950048327445984, 'non_neutral_prob': 0.004995136056095362}"
他妈的我要的黄瓜，葱哪里来的？黄瓜好吗？,负面,中性,0.4212258458137512,"{'neutral_prob': 0.4212258458137512, 'non_neutral_prob': 0.5787741541862488}"
这南瓜粥真是让人无语,正面,中性,0.6086634993553162,"{'neutral_prob': 0.6086634993553162, 'non_neutral_prob': 0.3913365304470062}"
来的倒是相当快，但是。。卷饼里没有酱吗？我是第一次吃。。感觉这样的饼怪怪的。。加点甜面酱会更好吃吧？两边的饼很硬，很干。。。肉太少了。。辣椒味道有点生。。。,正面,中性,0.9909127950668335,"{'neutral_prob': 0.9909127950668335, 'non_neutral_prob': 0.009087204933166504}"
送来的很快。但是炖雪梨是冰凉，显然是冰箱里的，不是路上冻凉的。也没有给筷子。差评了。,负面,中性,0.8602632284164429,"{'neutral_prob': 0.8602632284164429, 'non_neutral_prob': 0.13973678648471832}"
"24元的木须肉居然就那么一点儿，胡萝卜木耳倒是没少放，就是不见肉。,葱花饼居然那么干，跟油饼似的，咬都咬不断。",负面,中性,0.9977656602859497,"{'neutral_prob': 0.9977656602859497, 'non_neutral_prob': 0.0022343029268085957}"
怎么说呢......这也叫三星？比较象招待所，还有，井冈山的东西那可不是一般的贵！！！！！！,负面,中性,0.9920352101325989,"{'neutral_prob': 0.9920352101325989, 'non_neutral_prob': 0.007964741438627243}"
菜品还行，配送实在是差的要命，东西弄翻了，骨头里的酱汤弄的那都是，油乎乎的，韭菜盒子被压的馅全都出来了，变成两张面皮和散了一袋子韭菜陷，还有打包的米饭也都被油汤给泡了。配送成这样，还是百度自己配送的，...,负面,中性,0.9997460246086121,"{'neutral_prob': 0.9997460246086121, 'non_neutral_prob': 0.00025391223607584834}"
等了半小时，送错餐了…不知道把谁的拿来了…又等了半个多小时才送来对的…都快饿死了！,负面,中性,0.9109659194946289,"{'neutral_prob': 0.9109659194946289, 'non_neutral_prob': 0.08903404325246811}"
"付了款但根本没有收到外卖,还显示已送达是什么意思骗钱吗？,投诉请立刻解决",负面,中性,0.6055480241775513,"{'neutral_prob': 0.6055480241775513, 'non_neutral_prob': 0.39445194602012634}"
酒店比较一般，隔音不是很好，比较令人不满的是早餐，口味及品种皆不理想，希望能够改进。,负面,正面,0.8365572690963745,"{'positive_prob': 0.8365572690963745, 'negative_prob': 0.1634427011013031}"
味道不错，值得品尝！！！如果配送再快一些，那就完美了！,正面,中性,0.8884598612785339,"{'neutral_prob': 0.8884598612785339, 'non_neutral_prob': 0.11154016852378845}"
米粉比以前份量少，没以前好了,负面,中性,0.9806345701217651,"{'neutral_prob': 0.9806345701217651, 'non_neutral_prob': 0.01936544105410576}"
"在这单之前至少转了三个地方,赶在半价的最后一分钟才送到,还真是准时,再说点的石锅拌饭,就只剩拌饭了,根本没过石锅,建议还是去店里吃吧,很恶心的一次送餐",负面,中性,0.9929764866828918,"{'neutral_prob': 0.9929764866828918, 'non_neutral_prob': 0.007023491896688938}"
慢，饭还可以,负面,中性,0.9988372921943665,"{'neutral_prob': 0.9988372921943665, 'non_neutral_prob': 0.0011627598432824016}"
"太难吃了,饼都变了,凉皮料也不对,骨肉相连骨头都不脆了",负面,中性,0.9540454745292664,"{'neutral_prob': 0.9540454745292664, 'non_neutral_prob': 0.04595455527305603}"
饭价随百度减免搜搜的涨………………,负面,中性,0.5622557997703552,"{'neutral_prob': 0.5622557997703552, 'non_neutral_prob': 0.4377441704273224}"
下单开始等了两个小时都没送到。多次打电话催，告知只能等，中间还有一次直接挂我电话，然后就不接。最后打通说可以退款，不知道会不会退。忍不了出去吃完回来才送到！只能当晚饭吃了,负面,中性,0.9592718482017517,"{'neutral_prob': 0.9592718482017517, 'non_neutral_prob': 0.040728189051151276}"
实在不合口味，没吃几口就扔了,负面,中性,0.9682332277297974,"{'neutral_prob': 0.9682332277297974, 'non_neutral_prob': 0.03176682069897652}"
"本单实际送达时长为169分钟,口味什么的就不重要了吧,对耐心要点32个赞哦",负面,中性,0.9770323038101196,"{'neutral_prob': 0.9770323038101196, 'non_neutral_prob': 0.022967739030718803}"
送餐太慢，服务态度差,负面,中性,0.3838285207748413,"{'neutral_prob': 0.3838285207748413, 'non_neutral_prob': 0.6161714792251587}"
很不好吃~四十多块钱的红烧肉，这么贵一份一点品质都没有~~看起来脏脏的，很难吃~~,负面,中性,0.6567147970199585,"{'neutral_prob': 0.6567147970199585, 'non_neutral_prob': 0.3432852327823639}"
非常神速，就是有点咸了,正面,中性,0.9865743517875671,"{'neutral_prob': 0.9865743517875671, 'non_neutral_prob': 0.013425659388303757}"
"前台人员不但英语不好,普通话也不好.不过,大堂吧的服务人员很赞.",负面,正面,0.9420815706253052,"{'positive_prob': 0.9420815706253052, 'negative_prob': 0.05791846290230751}"
"真不知道那个酒店好在哪里,很难找到,旁边都在修路,遮挡住了酒店.进了房间,很惊讶,为什么呢?房间不是一般的小,布置也不是一般的奇怪,床竟然就在门的边上.进了洗手间,更惊讶,是住过的酒店里最小最小的卫生...",负面,中性,0.886254608631134,"{'neutral_prob': 0.886254608631134, 'non_neutral_prob': 0.11374542117118835}"
这次没给拿醋…腔骨很咸。,负面,中性,0.9895355105400085,"{'neutral_prob': 0.9895355105400085, 'non_neutral_prob': 0.010464468039572239}"
没什么味道,负面,中性,0.9962071180343628,"{'neutral_prob': 0.9962071180343628, 'non_neutral_prob': 0.0037929005920886993}"
"在自贡这样的二级城市,标准算是相当高的酒店了,说是4星酒店勉强了点,但比很多3星的好.房间灯光太暗,所有灯开了都感觉昏昏沉沉的,不知道是为了省电还是什么,舍不得用大点瓦数的灯泡.我晚上9点到的,点了份...",正面,中性,0.890213668346405,"{'neutral_prob': 0.890213668346405, 'non_neutral_prob': 0.10978634655475616}"
"为什么,家常土豆丝,吃起来感觉一嘴沙子啊,里面放了什么东西,不对味啊。,土豆没洗吗!",负面,中性,0.9398046731948853,"{'neutral_prob': 0.9398046731948853, 'non_neutral_prob': 0.060195326805114746}"
收到了~~~但是要的麻辣或者微辣的送来全是不辣的。。。。下次还是自己去买好一些。,负面,中性,0.9863526821136475,"{'neutral_prob': 0.9863526821136475, 'non_neutral_prob': 0.013647293671965599}"
两个小时才送到，饿死了,负面,中性,0.9930952191352844,"{'neutral_prob': 0.9930952191352844, 'non_neutral_prob': 0.00690474035218358}"
"猴子面包就给那么点奶油,无语了",负面,中性,0.9911276698112488,"{'neutral_prob': 0.9911276698112488, 'non_neutral_prob': 0.008872386068105698}"
下雨天，小哥还提前送过来了，好辛苦，好评,正面,中性,0.4039224684238434,"{'neutral_prob': 0.4039224684238434, 'non_neutral_prob': 0.596077561378479}"
没有住过这么差的2星级酒店：白色的床灯灯罩霉到发黑。浴缸锈到有5块斑点，就像是这次在涠洲岛上看到的巨型蜘蛛趴在那里，具可怕。（我儿子都不敢站在里面洗澡）整个洗脸台上都是水泥修补的裂缝的痕迹……北海的2...,中性,负面,0.9934366345405579,"{'positive_prob': 0.006563300732523203, 'negative_prob': 0.9934366345405579}"
送餐，我等了两个多小时，饿死俺了,负面,中性,0.9552549719810486,"{'neutral_prob': 0.9552549719810486, 'non_neutral_prob': 0.04474497213959694}"
"又是非肥肉和海带,.....直接垃圾桶了",负面,中性,0.6552440524101257,"{'neutral_prob': 0.6552440524101257, 'non_neutral_prob': 0.34475594758987427}"
菜还不错，米饭有点馊了。。。。,负面,中性,0.993252694606781,"{'neutral_prob': 0.993252694606781, 'non_neutral_prob': 0.006747276987880468}"
"我点的尖椒土豆丝给做成醋溜土豆丝了,酸死了,麻婆豆腐还可以,这次百度骑士导航坏了,送餐比较慢",负面,中性,0.9995772242546082,"{'neutral_prob': 0.9995772242546082, 'non_neutral_prob': 0.0004227602912578732}"
"包装超好,饼也很实惠！",正面,中性,0.48615574836730957,"{'neutral_prob': 0.48615574836730957, 'non_neutral_prob': 0.5138442516326904}"
"两个小时送到,送到菜都凉了",负面,中性,0.9827383160591125,"{'neutral_prob': 0.9827383160591125, 'non_neutral_prob': 0.01726173609495163}"
青菜太老，煮的时间太长连菜花都煮飞了！还是不要外送的好。,负面,中性,0.9834360480308533,"{'neutral_prob': 0.9834360480308533, 'non_neutral_prob': 0.01656392402946949}"
没有我喜欢吃的小苏肉了,负面,中性,0.9931974411010742,"{'neutral_prob': 0.9931974411010742, 'non_neutral_prob': 0.006802606862038374}"
从携程的点评找到的这个徐州最佳酒店。一个字，好！好到我虽然订了一天，但是实在喜欢，又续订了一天。从徐州市内穿过，一直觉得城市很一般，跟中国多数城市一样，几乎没有特色。但是转了一个弯，突然就是眼前一亮。...,正面,中性,0.8785795569419861,"{'neutral_prob': 0.8785795569419861, 'non_neutral_prob': 0.12142042815685272}"
位于鹅岭公园边，比起市中心的酒店安静很多，重庆都是山路，所以汽车起步上坡噪音很大，这里会好很多，尤其是靠公园的一面，装修不错，房间也挺大的，由美国豪生集团管理酒店，所以服务总的来说还是满意的，最值得一...,正面,中性,0.6210808753967285,"{'neutral_prob': 0.6210808753967285, 'non_neutral_prob': 0.3789190948009491}"
炒饭油，咸，鸡丁也炒咸了，放在饭盒里，应该淡一些,正面,中性,0.9983561635017395,"{'neutral_prob': 0.9983561635017395, 'non_neutral_prob': 0.0016438029706478119}"
"送过来的时候最底下的粥都压扁了,全洒了,送餐员也不看一眼,一坨就给我了,无力吐槽",负面,中性,0.9895288348197937,"{'neutral_prob': 0.9895288348197937, 'non_neutral_prob': 0.010471206158399582}"
安娜喝完很舒服，不腻。果汁很新鲜！,正面,中性,0.40422382950782776,"{'neutral_prob': 0.40422382950782776, 'non_neutral_prob': 0.5957761406898499}"
除了地理位置、外部境不会再方座相、服比、性非常高。速漫BusinessMan不便、前台的熟度尚差、需要努力。,正面,负面,0.9900867342948914,"{'positive_prob': 0.00991323497146368, 'negative_prob': 0.9900867342948914}"
锡铂纸包的，感觉里面面皮没怎么熟，不是多好吃~,负面,中性,0.9880438446998596,"{'neutral_prob': 0.9880438446998596, 'non_neutral_prob': 0.011956105940043926}"
"辣死了,但是送餐速度好快",负面,中性,0.9818060398101807,"{'neutral_prob': 0.9818060398101807, 'non_neutral_prob': 0.018193915486335754}"
份量太少～送餐的也不给餐具，无语～,负面,中性,0.9356970191001892,"{'neutral_prob': 0.9356970191001892, 'non_neutral_prob': 0.06430298089981079}"
"我也是服了……摩卡能给做成热巧,真真儿的是热巧~不是咖啡！！！不怪派送员，杯子上标注的都是摩卡，里面居然是热巧……星巴克错单，也挺难得的：）",负面,中性,0.5914366245269775,"{'neutral_prob': 0.5914366245269775, 'non_neutral_prob': 0.4085633456707001}"
性价比太低，而且味道一般,负面,中性,0.9997392296791077,"{'neutral_prob': 0.9997392296791077, 'non_neutral_prob': 0.0002607725327834487}"
"真难吃,全是肥肉",负面,中性,0.9601605534553528,"{'neutral_prob': 0.9601605534553528, 'non_neutral_prob': 0.03983941301703453}"
又快又好吃！送餐小哥超棒！！肯定会再来,正面,中性,0.8241148591041565,"{'neutral_prob': 0.8241148591041565, 'non_neutral_prob': 0.1758851706981659}"
越来越慢了呢,正面,负面,0.9906284213066101,"{'positive_prob': 0.009371503256261349, 'negative_prob': 0.9906284213066101}"
味道著實一般送到時候飯涼涼的,负面,中性,0.9995912909507751,"{'neutral_prob': 0.9995912909507751, 'non_neutral_prob': 0.00040868233190849423}"
"我能说简直没有肉吗？都是鸡皮和筋，蘑菇和豆芽什么的也半生不熟-,-",负面,中性,0.9854198098182678,"{'neutral_prob': 0.9854198098182678, 'non_neutral_prob': 0.014580180868506432}"
送餐速度很快！,正面,中性,0.5160640478134155,"{'neutral_prob': 0.5160640478134155, 'non_neutral_prob': 0.4839359521865845}"
送的不及时，都凉了，不好吃,负面,中性,0.8871449828147888,"{'neutral_prob': 0.8871449828147888, 'non_neutral_prob': 0.112854965031147}"
饭菜香质量好，服务好，送饭快。,正面,中性,0.384677529335022,"{'neutral_prob': 0.384677529335022, 'non_neutral_prob': 0.615322470664978}"
送货慢，订的排骨没了，换了个黄焖鸡，有点辣,负面,中性,0.9954476952552795,"{'neutral_prob': 0.9954476952552795, 'non_neutral_prob': 0.004552343860268593}"
送来的挺快的～味道不错,正面,中性,0.9741821885108948,"{'neutral_prob': 0.9741821885108948, 'non_neutral_prob': 0.025817811489105225}"
除了米线果然都一般。。,负面,中性,0.9997071623802185,"{'neutral_prob': 0.9997071623802185, 'non_neutral_prob': 0.00029281957540661097}"
价格略贵，豆浆太少,正面,中性,0.9811634421348572,"{'neutral_prob': 0.9811634421348572, 'non_neutral_prob': 0.01883651874959469}"
餐送来时都是凉的了；味道也和在店里吃的不一样；点的鱿鱼须整份，总共就几根；也没给一次性筷子；外卖的袋子也没有一麻一辣的图案标志，不知道是不是一麻一辣的东西。,负面,中性,0.9804477691650391,"{'neutral_prob': 0.9804477691650391, 'non_neutral_prob': 0.019552195444703102}"
送餐速度确实很慢。,负面,中性,0.9816200733184814,"{'neutral_prob': 0.9816200733184814, 'non_neutral_prob': 0.01837988942861557}"
送过来披萨还是热的，一如既往的好吃，赞一个,正面,中性,0.9720098376274109,"{'neutral_prob': 0.9720098376274109, 'non_neutral_prob': 0.027990156784653664}"
"我明确写出只有鱼豆腐那份不要米线,结果另外一份鸡肉的也没有给我放米线进去",负面,中性,0.9797791838645935,"{'neutral_prob': 0.9797791838645935, 'non_neutral_prob': 0.02022082358598709}"
送餐好快啊,正面,中性,0.89928138256073,"{'neutral_prob': 0.89928138256073, 'non_neutral_prob': 0.10071859508752823}"
两份一起下的单，结果第一份10分钟就到了，第二份多等了半个多小时，还是打黄太极客服催了之后才配送的…饿shi了,正面,中性,0.9831221699714661,"{'neutral_prob': 0.9831221699714661, 'non_neutral_prob': 0.016877828165888786}"
肉的好吃。,正面,中性,0.9664224982261658,"{'neutral_prob': 0.9664224982261658, 'non_neutral_prob': 0.03357754275202751}"
凯撒沙拉酱都没有、刀叉也没有、怎么吃,负面,中性,0.9615949392318726,"{'neutral_prob': 0.9615949392318726, 'non_neutral_prob': 0.038405053317546844}"
送餐太慢了，味道不错！,负面,中性,0.9864293336868286,"{'neutral_prob': 0.9864293336868286, 'non_neutral_prob': 0.013570597395300865}"
飘香肘子，其中肘子没味道，送餐时间太长，还没带发票,负面,中性,0.9936983585357666,"{'neutral_prob': 0.9936983585357666, 'non_neutral_prob': 0.00630155997350812}"
菜有些凉了，干锅牛腩的洋葱太生了，菜量太少,负面,中性,0.9970383644104004,"{'neutral_prob': 0.9970383644104004, 'non_neutral_prob': 0.0029616341926157475}"
非常差劲，饼都破了，漏了我一裤子油,负面,中性,0.8033175468444824,"{'neutral_prob': 0.8033175468444824, 'non_neutral_prob': 0.19668245315551758}"
环境安静，空气好，交通也还算方便，但是房间旧了点，早上自助餐一般,正面,中性,0.7165084481239319,"{'neutral_prob': 0.7165084481239319, 'non_neutral_prob': 0.2834915518760681}"
这次有点小失望，奶茶弄到杯子外面了，希望下次注意！披萨还是热乎的！,负面,中性,0.9872655868530273,"{'neutral_prob': 0.9872655868530273, 'non_neutral_prob': 0.01273438148200512}"
"什么米饭,太夹生了吧,再也不点了",负面,中性,0.9780938029289246,"{'neutral_prob': 0.9780938029289246, 'non_neutral_prob': 0.02190621756017208}"
"第三次入住,前两次是豪华房此次是标准间.豪华间超大,标间虽小也很舒适.前台服务,速度基本满意.早餐一般.最满意的是如团队同时入住,房卡后会自动列出每个成员的房号,非常方便.不足的是大厅经常有来餐厅吃饭",正面,中性,0.8317729830741882,"{'neutral_prob': 0.8317729830741882, 'non_neutral_prob': 0.16822701692581177}"
"126分钟我还能说什么,等到下雨,十分钟前敲门电话没听见,快递就不乐意了,走了,我又等了十分钟,送来了,打开一看,袋子里都湿了,蛋挞湿了一个,纸盒是湿的,直接扔掉,没敢吃,定了很多次了最差的一次",负面,中性,0.8820425271987915,"{'neutral_prob': 0.8820425271987915, 'non_neutral_prob': 0.11795751005411148}"
送餐师傅人不错，不过菜很不好吃，量也不够,负面,中性,0.6462671160697937,"{'neutral_prob': 0.6462671160697937, 'non_neutral_prob': 0.3537328243255615}"
没有肉，只有咖喱，汁也很少,负面,中性,0.9976160526275635,"{'neutral_prob': 0.9976160526275635, 'non_neutral_prob': 0.002383970655500889}"
量少，但是女生一个人吃还行。快递还还行吧，但是等的时间很长,负面,中性,0.9995641112327576,"{'neutral_prob': 0.9995641112327576, 'non_neutral_prob': 0.0004358511359896511}"
很不满意，订的12点30送到，结果13点30才到，等了整整一个小时......石锅拌饭变成了冰锅拌饭！！！,负面,中性,0.9614839553833008,"{'neutral_prob': 0.9614839553833008, 'non_neutral_prob': 0.0385160930454731}"
菜太油，不好吃，下次再不点了,负面,中性,0.8922836780548096,"{'neutral_prob': 0.8922836780548096, 'non_neutral_prob': 0.10771631449460983}"
超喜欢吃豆腐脑和煎饼,正面,中性,0.9482161998748779,"{'neutral_prob': 0.9482161998748779, 'non_neutral_prob': 0.05178379639983177}"
"1.酒店饭菜一般,上菜特慢2.免费宽带上网不好使3.该酒店不是在市中心,比较偏,打车到五一广场至少20元,到省博物(看马王堆)至少40元",负面,中性,0.9506685733795166,"{'neutral_prob': 0.9506685733795166, 'non_neutral_prob': 0.04933144152164459}"
比预定时间晚到了一小时又15分钟，送餐员说找不到地方，拿回去换人再送，不会打电话问吗？？？？？我们这里每天送很多餐，就你找不到，猪脑袋！以后再也不定了,负面,中性,0.9044186472892761,"{'neutral_prob': 0.9044186472892761, 'non_neutral_prob': 0.09558133035898209}"
我要求抹茶拿铁不加糖，为什么还是加糖！,负面,中性,0.8437796831130981,"{'neutral_prob': 0.8437796831130981, 'non_neutral_prob': 0.15622033178806305}"
"酒店的环境,早餐还可以。环境也比较安静，工作人员的服务意识也一流。只是酒店附近的餐饮点比较少。可供选择的不多。在酒店就餐不知为啥当时吃饭的人不多但上菜特慢。总体来说还是会继续入住该酒店。",正面,中性,0.8587175011634827,"{'neutral_prob': 0.8587175011634827, 'non_neutral_prob': 0.14128251373767853}"
太少了，贵又吃不饱,负面,中性,0.7466123700141907,"{'neutral_prob': 0.7466123700141907, 'non_neutral_prob': 0.2533876597881317}"
外卖的米粉量有点小,正面,中性,0.9965642094612122,"{'neutral_prob': 0.9965642094612122, 'non_neutral_prob': 0.0034358433913439512}"
味道太让人失望了，买了两种凉皮，送来之后发现是一样的,负面,中性,0.9630383253097534,"{'neutral_prob': 0.9630383253097534, 'non_neutral_prob': 0.03696170076727867}"
粥一般，饼很大，卷的肉不太香，肉皮上还有毛。,负面,中性,0.9997451901435852,"{'neutral_prob': 0.9997451901435852, 'non_neutral_prob': 0.0002548069169279188}"
酒店环境还不错，装修也很好。早餐不怎么样，价格偏高。,负面,正面,0.9825615286827087,"{'positive_prob': 0.9825615286827087, 'negative_prob': 0.01743849739432335}"
包装高大上，味道不错,正面,中性,0.9605939984321594,"{'neutral_prob': 0.9605939984321594, 'non_neutral_prob': 0.03940601646900177}"
"将近两个小时才送到,距离不到一站地,我真呵呵了,无语",负面,中性,0.7121012210845947,"{'neutral_prob': 0.7121012210845947, 'non_neutral_prob': 0.2878987789154053}"
量很大但是竟然拌饭酱都要单独买，而且五花肉拌饭只有可怜的两片肉。。。,负面,中性,0.9974592328071594,"{'neutral_prob': 0.9974592328071594, 'non_neutral_prob': 0.0025407434441149235}"
配送服务极其慢，从订餐到吃到东西，几乎用了2个小时，什么破玩意，再也不吃了！！！！,负面,中性,0.6080504059791565,"{'neutral_prob': 0.6080504059791565, 'non_neutral_prob': 0.3919495940208435}"
实在是一般啦,负面,中性,0.9997125267982483,"{'neutral_prob': 0.9997125267982483, 'non_neutral_prob': 0.0002874303318094462}"
两个小时才送到，无语了，又很难吃，貌似都没放酱，再也不会定了,负面,中性,0.9907221794128418,"{'neutral_prob': 0.9907221794128418, 'non_neutral_prob': 0.009277790784835815}"
辣死了，辣椒不要钱吗,负面,中性,0.854827344417572,"{'neutral_prob': 0.854827344417572, 'non_neutral_prob': 0.14517265558242798}"
同意前面的弟兄们，周围都在拆迁，环境交通很差，地铁很方便，但是房间很好。不知道酒店会不会也被拆迁？有点好奇补充点评2008年6月26日：checkout的时候很郁闷，我都等半天了，总台小姐竟然先办人家...,正面,负面,0.8328734636306763,"{'positive_prob': 0.1671265810728073, 'negative_prob': 0.8328734636306763}"
"晚了非常久就不说了，这卷饼如果中间不刷酱的话,你菜单上写什么刷酱啊？一点味都没有",负面,中性,0.9976724982261658,"{'neutral_prob': 0.9976724982261658, 'non_neutral_prob': 0.0023275145795196295}"
饼很大，但是速度很慢,正面,中性,0.9815219640731812,"{'neutral_prob': 0.9815219640731812, 'non_neutral_prob': 0.018478073179721832}"
汤包味道尚可，可惜全都漏了。,正面,中性,0.997235119342804,"{'neutral_prob': 0.997235119342804, 'non_neutral_prob': 0.0027648911345750093}"
还算马马虎虎的的3星宾馆吗，地理位置还可以，和广场很近。可是周边环境太差，很吵。而且门口没有出租车，外出很不方便。,正面,中性,0.7697946429252625,"{'neutral_prob': 0.7697946429252625, 'non_neutral_prob': 0.23020537197589874}"
两个多小时才送到,负面,中性,0.989385724067688,"{'neutral_prob': 0.989385724067688, 'non_neutral_prob': 0.010614286176860332}"
味道一般，海鲜蟹肉的从来就没定成功，为什么还要在列表里面显示，没有就不要写出来，最后还要打电话说换别的口味,负面,中性,0.9997454285621643,"{'neutral_prob': 0.9997454285621643, 'non_neutral_prob': 0.00025453176931478083}"
送餐越来越慢，饺子越来越凉，肉里面肥肉，肉头越来越多，感觉肉不咋地，这是我最后一次订了。,负面,中性,0.9760587215423584,"{'neutral_prob': 0.9760587215423584, 'non_neutral_prob': 0.02394123375415802}"
慢的已经无法忍受！菜量也少得可怜！凉面也没有！再也不买了l,负面,中性,0.596817672252655,"{'neutral_prob': 0.596817672252655, 'non_neutral_prob': 0.40318232774734497}"
速度很慢，东西也一般,负面,中性,0.9996008276939392,"{'neutral_prob': 0.9996008276939392, 'non_neutral_prob': 0.0003991934936493635}"
米饭是夹生的，只好把菜吃了，饭扔掉,负面,中性,0.8966568112373352,"{'neutral_prob': 0.8966568112373352, 'non_neutral_prob': 0.1033431887626648}"
"等了将近三个小时,饺子已经凉透了",负面,中性,0.839906632900238,"{'neutral_prob': 0.839906632900238, 'non_neutral_prob': 0.16009332239627838}"
"特别差,少送一个大酱汤,一个小菜,饮料还是洒的！无法给予评价！等再补送过来其他的全凉了！",负面,中性,0.9733012318611145,"{'neutral_prob': 0.9733012318611145, 'non_neutral_prob': 0.02669874206185341}"
"房间设施可以,但空间偏小,客房电梯很特别(没房卡上不去),很适合某些人使用(偷吃).....前台服务一般....",中性,正面,0.8563931584358215,"{'positive_prob': 0.8563931584358215, 'negative_prob': 0.14360690116882324}"
送餐很快，这么冷的天气辛苦了,正面,中性,0.5711415410041809,"{'neutral_prob': 0.5711415410041809, 'non_neutral_prob': 0.4288584887981415}"
卷饼不错，但等了两个小时，什么情况,负面,中性,0.9825606942176819,"{'neutral_prob': 0.9825606942176819, 'non_neutral_prob': 0.01743931509554386}"
我的饭送错了。,负面,中性,0.9413763284683228,"{'neutral_prob': 0.9413763284683228, 'non_neutral_prob': 0.05862371623516083}"
南瓜粥，绿豆粥一点点糖都不放。你们家缺糖吗,负面,中性,0.6002681851387024,"{'neutral_prob': 0.6002681851387024, 'non_neutral_prob': 0.3997318148612976}"
"送餐总有问题,不理解",负面,中性,0.6534159183502197,"{'neutral_prob': 0.6534159183502197, 'non_neutral_prob': 0.3465840518474579}"
意面好难吃,负面,中性,0.9189925193786621,"{'neutral_prob': 0.9189925193786621, 'non_neutral_prob': 0.08100742846727371}"
本单实际送达时间为20:47以后，我在20:46时点催单，提示说订单已送达，还没有送到却说订单已完成，披萨凉了，芝士都基本处在固态状态吃的，肉酱面也是凉的，也没有给我们拿餐具，只能我们自备叉子。不懂送...,负面,中性,0.9952574372291565,"{'neutral_prob': 0.9952574372291565, 'non_neutral_prob': 0.004742552060633898}"
真的很难吃。。。。。,负面,中性,0.9564321041107178,"{'neutral_prob': 0.9564321041107178, 'non_neutral_prob': 0.043567851185798645}"
酒店位于较偏的西环，不过交通还方便，门口不远就是有轨电车站，2元可以坐全程，不过速度稍慢，站也很多。不过因为地段偏，附近吃饭相对便宜，茶餐厅15-30块就够了。房间设施一般，不过在HK面积算大了，毕竟...,正面,中性,0.9540864825248718,"{'neutral_prob': 0.9540864825248718, 'non_neutral_prob': 0.04591352492570877}"
菜给的不多,负面,中性,0.9966723918914795,"{'neutral_prob': 0.9966723918914795, 'non_neutral_prob': 0.003327565034851432}"
"太坑了，要了奶黄包,送来两份豆沙包,给客服打电话说补送一份，结果送来还是豆沙包",负面,中性,0.9755452275276184,"{'neutral_prob': 0.9755452275276184, 'non_neutral_prob': 0.024454722180962563}"
京酱肉丝的还可以，肘子的没有酱，太干了,负面,中性,0.9995978474617004,"{'neutral_prob': 0.9995978474617004, 'non_neutral_prob': 0.00040221790550276637}"
"都太难吃了,豆浆并不是现磨的,一吃就很明显是仿料包的那种,凉面的量少的吓人又很咸只够铺层碗底",负面,中性,0.993177056312561,"{'neutral_prob': 0.993177056312561, 'non_neutral_prob': 0.006822861731052399}"
送餐太慢了，足足等了两个多小时，说好的12：30送到，13：30才送到，送过来的全凉了，一点热气都没有,负面,中性,0.950822651386261,"{'neutral_prob': 0.950822651386261, 'non_neutral_prob': 0.049177322536706924}"
不守时，而且蛋糕送过来散架了都,负面,中性,0.9681181311607361,"{'neutral_prob': 0.9681181311607361, 'non_neutral_prob': 0.03188186511397362}"
感觉味道一般，不是很好吃…鸡肉很老…等了两个多小时，餐才送到，以后不会再定他们家了,负面,中性,0.9996719360351562,"{'neutral_prob': 0.9996719360351562, 'non_neutral_prob': 0.00032807409297674894}"
饼的味道还不错，但是南瓜粥如果真是六块买的话我觉得不太值，活动满减还不错,正面,中性,0.9781318306922913,"{'neutral_prob': 0.9781318306922913, 'non_neutral_prob': 0.021868150681257248}"
在那里真让人。。。在房间里有明示卡说明冰箱内的饮料为免费的，但总台结帐时告知要收费，6瓶饮料收费100多元，自己是做酒店的还能说什么呢？同行多包容点吧，但这确实不好，注意给客人的感受。要说四星级似乎还...,正面,负面,0.8950346112251282,"{'positive_prob': 0.10496542602777481, 'negative_prob': 0.8950346112251282}"
好吃。但是送餐时间3小时,负面,中性,0.9881739616394043,"{'neutral_prob': 0.9881739616394043, 'non_neutral_prob': 0.01182596292346716}"
好辣，豇豆是煮的，这个菜顶多算个盖饭，太贵还不值，再也不会买了，菜太少，加了好多水,负面,中性,0.9900029897689819,"{'neutral_prob': 0.9900029897689819, 'non_neutral_prob': 0.009997040033340454}"
