review,label,neutral_score,source
早餐一般。其它还行。在富阳位置也算还行。,2,0.8,htl
酒店的外、内部环境还是很不错的，服务生的服务意识也还可以，但里面吃的东东有些贵，另外携程确认定单时间有些拖延，打车到了宾馆后，被通知没有３２０元的房间了，只能住５２０的了，呜．．．对于自助旅行的偶来讲，有些奢侈．．．．．,2,0.9,htl
我们五一期间去了一次洛阳和郑州，房间机票都是通过携程预定的。决定住拙耕园宾馆，也是看了很多评价以后才决定的。但因为没有特别关照要靠学院的房间，所以给了一个靠马路这边的，而且是靠电梯口的房间，所以感觉不是很安静。宾馆的地理位置是不错，如果要去龙门石窟的话，宾馆对面坐公交车就可以直接到，很方便。我们感觉宾馆的房间不小，但是感觉比较陈旧，地毯上有烟头的洞，洗手间也很旧的感觉。房间里没有小冰箱，而且也不提供水，要喝水得自己烧自来水，很不方便，连一般的连锁酒店也不如的感觉。且开门进房间有股味道，好像很久没有通风的感觉。前台服务员态度比较好，但是checkin的速度很慢，我们用护照登记的，两个大人带一个孩子三本护照都要一一填写单子，而且还都要复印，这还是我们出行第一次遇到这样的事情，一般酒店填写一份就行了，护照也不要复印。早餐虽然比较便宜，但是没什么可吃的感觉。我们中午在宾馆餐厅用餐，感觉比较贵，而且吃不完的菜他们就给一个薄薄的塑料袋打包，连一个打包盒子什么的也没有，有点诧异。补充点评2008年5月8日：怎么给了一个4分，我想打三分的。,2,1.2,htl
看了前面的介绍，今年5.1去了此宾馆，感觉是：1.我去了龙门石窟、关林庙和王城广场，乘坐公交车很方便；2.早餐很一般。累了一天，晚上回去后没热水洗澡，只能硬挺着洗冷水。酒店服务员告诉我锅炉坏了，狂晕！3.服务人员的态度相当不错，向他们咨询出行的问题都能得到耐心细致的答复；4.相对酒店的设施，价格偏高。,2,0.8,htl
是一个别墅式的温泉，非常清静，服务也不错，性价比较高。就是交通有点不便，同时一定不要选一楼的房间，因为潮湿有一股很浓的味道。如果是单独旅游，最好的办法是包一辆出租车，一天才150元，还可以请司机介绍景点，上次我请了一个出租车，人不错，我介绍一下大家认识：李志宁13988505869,2,0.9,htl
房间在当地还不错。早餐一般般。周边环境不错，有鸡骚扰。,2,0.8,htl
马马乎乎，早餐稍弱，只有那小米粥好喝，其他的一般．电视频道比较少，不太符合五星级宾馆的标准．其他都还不错．,2,0.8,htl
位置挺远的，到市区要好久早餐一般，可选择的余地小房间好，大，感觉还是很舒服的,2,0.8,htl
这个酒店让我的总体感觉非常一般，甚至是很差。当天入住的时候，由于北京下雪晚点两个小时，我当时在机场给酒店打电话，告知晚点，要求保留预定房间。但没想到在前台做登记的时候，居然说由于临时来了客人，目前只有两个房间，其余的两个房间要降档次。由于已经晚上快11点了，无奈只好先行入住了。但以我这些年住酒店的经验来说，一是这种情况很少见，二是如果发生这种情况的话一般会给客人免费升级到更高档次的房间，而不是降档次。在住店过程中的种种不快就要淡忘的时候，没想到回到北京后，看到携程很负责的一个短信撤底让我对这个酒店失望透顶，在中途换房间的情况湘泉酒店居然算作我退房信息处理，少算了我2000多的积分，而携程短信确认我是否退房（我是10号入住，11号换房，湘泉把其中的一间算作11日已退房处理）。在这件事情上，我要特别赞赞咱们携程网，我把情况反映后，携程的客服人员特意又两次致电我了解有关情况，就评这个态度我也非常满意了。发完牢骚，大概说说酒店的房间。休闲大床间的床是紧靠着房门的；而高级大床间的房间格局很小，让人感觉很压抑。酒店的早餐不像四星的早餐。,2,1.2,htl
酒店服务还行，就是房间隔音效果不太好。房间内的电视具有数字功能，断电后重启不便。,2,1.2,htl
酒店环境不错，可房间一般。预订时一直强调要视野好一些的，结果因先前入住的客人过了入住时间还没退房，给了个比较差的房。房间的味道也极难闻。可能是5.1客人较多吧，打电话到前台要求看能不能换一间，结果也一直没有回音。,2,0.8,htl
总的来说还可以，就是早餐的质量和种类太一般。,2,1.3,htl
"房间比较大,设备中规中矩啦,值得称赞的是环境,花园很舒服,毕竟是接待政府官员的酒店,还是很不错的.推荐.",2,0.8,htl
"酒店可能有点年限了所以设施很旧,说是三星可感觉估计也就二星到顶了,服务也很一般,关键是价格和我后来朋友介绍的其他酒店相比差很多哦,以后不会住了!",2,0.8,htl
一般，没有特别的独到之处。价格方面也没有太多的优惠，反正总体来说，就是一般一般啦,2,0.8,htl
"房间还不错,装修设施很不错,可惜装修设计太一般,服务一般,门童比较懒!",2,1.2,htl
大楼很漂亮。价格不便宜。其他一般。就是索菲特听起来很牛。,2,1.2,htl
在济源，能够有性价比这么高的酒店，有点意外了。房间洗手间还有点4星级的感觉，但也就是一般了。不过说实在，这个价位，住这样的房间，还是挺值的。,2,0.8,htl
"房间还行,卫生间不大,算达到了三星的设施,在济源是最好的酒店了.服务员态度不错.不过晚上有时候洗澡水不热,害得我差点感冒.早餐品种不多,自助餐30元还算过得去.",2,1.2,htl
很一般的五星级酒店，周边的环境感觉很乱,2,0.8,htl
房间虽然不大，但很有欧洲风味，很有特色。空调制热效果一般，大床房的被子太小，晚上盖着有点冷。,2,1.2,htl
家庭套餐的价格确实便宜，套房确实很大，但是硬件确实很粗糙，服务员的态度确实还可以，周末去度假不错，没车千万别去！,2,0.9,htl
花园式酒店，卫生情况还可以，房间配置一般；周边环境比较热闹，闹中取静。夜间有骚扰电话，不好,2,1.3,htl
"8月初去的,政府招待所性质,所以服务可想而知,不过邯郸实在没什麽地方值得落脚,凑合着去住了.房间刚装修完,气味浓重,开窗户纱窗不严,怕进蚊子,不开实在熏得慌,熬了一夜落荒而逃..",2,1.2,htl
是携程在驻马店的唯一签约酒店，感觉有这一个也足够了。据称是当地唯一一家四星酒店，感觉确实算是当地最好的酒店了，主楼的硬件还可以。地理位置对于自驾车来说，还算比较便利。给携程的价格也不错，是门市价的四点五折。以268的价格入住主楼，性价比挺高的。就是用网线还要花20元，有点小家子气。,2,0.9,htl
这家酒店总体感觉不错，房间挺大的，酒店位置也好，就是服务员反应比较慢。。。。。。，态度还行，就是能不能解决，什么时间能解决，总应该有个明确的答复吧，无语！！！,2,1.2,htl
真是一个度假的好地方，那环境绝对棒极了！我们住的是标房，房间装修倒也一般，但打开阳台的门往外一看----眼前是青山湖的万顷碧波和悠悠群山。扑面而来的是无比清新的空气。俺和LP带着BABY坐在阳台上，看看外面的美景、泡一杯清茶，真有点乐不思蜀。这么好的房间居然只要200！只是不包早，包早每人再加20。我们在餐厅吃了个58的老鸭煲当晚饭，两个人都吃不完，那味道比杭州城里的红泥都要地道。下次，我们要约上几个兄弟好好来度假！补充点评2007年2月25日：俺们是从杭徽高速青山湖出口下的，又走了一段S102省道，过了一个隧洞。这条路比从临安出口下来离酒店要更远些，但可以经过千狮桥，还可以在千狮桥上停下来拍青山湖的照片。此外，还能节约5元钱(:,2,1.7,htl
一般。距离五星级的标准还有差距。当然价格也便宜些。位置不太好。床不舒服。有点硬。,2,0.8,htl
然市中心了些~（可是，坐地很方便的~）但是如果你在四~五周事情的~是不的~一般和司直接酒店的名字~司傅不知道在哪里~打的去的，得在慈云的西北角~以前的那里~有大的~酒店的整施,2,1.2,htl
"条件不错,价格也可以.早餐一般,服务还好.性价比还不错的一家酒店,下次还会再去住的.",2,0.8,htl
房间比较大，就是马路噪音有点大，双层玻璃只要开一点点就受不了了。宽带1小时10块有点太黑了，这年头宽带还收费。以前也在西藏大厦住过，感觉前台服务比以前好些了。二楼的饭菜太一般了。整体还可以。,2,1.7,htl
整体感觉都还不错~~~服务也还可以就是洗手间比别的锦江要差,2,0.9,htl
"我是去年12月底入住的,到牡丹江的时候住的是夏威夷,后来搬到金鼎,主要是考虑早晨回北京时,酒店楼下就是机场巴士的始发站,如果住夏威夷的话要提早半个小时结帐再走到金鼎.酒店房间感觉还可以,就是我住的大床间没有浴缸,只有淋浴.至于房间大小,卫生，隔音及其他设施,我觉得都还好,地理位置也不错.",2,0.9,htl
"房间太小,早餐简单,虽然是豪华套房,性价比相差太远,但是地段还不错,逛街比较方便,服务也一般,掉了个充电器在房间,叫总台寄过来到付,居然还不愿意",2,1.2,htl
这家酒店感觉达不到五星，应该处在四星的水平。客房勉强还可以，但早餐做的不好，品种也少，跟同事住这里，基本上是吃了几口就走了。,2,0.9,htl
"总的来说,这家店不错,就是环境有点吵闹,设备坏了也不维护,我洗澡的时候,差点被懂感冒,洗浴室的窗户把手坏了,冷风直灌,哎,不过早餐还行.",2,1.2,htl
今年10月中旬住的主楼商务间，还可以。早餐马马虎虎。,2,1.3,htl
客厅很大，房间面积也可以，我们订的是一套三房二厅，一套二房二厅，入住的时候可能二房二厅的房间没有了，给了二套一模一样的房间，只是其中一套锁了一间。除了客厅和主卧外，另二间都没有电视。空调是独立的，很响，晚上只能关了才能入睡。房间设施一般，因为之前住过西安的馨乐庭公寓酒店，二个地方对比下来，就发觉相差不少，很多人性化的细节处都没有馨乐庭做得好。比如：室内电器设备的使用，馨乐庭有一本很祥细的使用说明，参照上面的介绍，很方便的就可以使用，而在和乔丽晶要自己试验，这样对客人和酒店都不方便，万一客人不小心弄坏了，大家都有损失。,2,1.2,htl
订的是豪华大床房，到那里后豪华房已经没有了，免费升级到行政大床房。过程中服务的态度还好，就是手续有点繁复，行政房需要到22层checkin除了行政房上网free，其他房间上网需要40元/小时80元/一天，免费升级到行政房上网也需要付费。之前住过豪华双人房，感觉和行政大床房没有太大差别，房间大小和装修差不多。这家宾馆最舒服的一点就是浴室比一般宾馆大。总体来说，住过这家宾馆两次，装修和房间大小包括浴室在内，在上海四星级宾馆里来说还算不错的。,2,1.2,htl
酒店还可以，临江，购物比较方便，不过附近饭馆不多，房间建议选择双床的，比较大，单间很小；电脑实在不是这个时代的，空调声音有点吵；服务还不错。,2,0.9,htl
这是一家市政府指定招待所，分好几个区域，住的是贵宾楼，应该是宾馆中最好的区域吧。实在话，宾馆的服务员素质不错，会微笑服务，见了面会打招呼。早餐质量很一般，有点失望。但在东营，我想在东城办事的人来说，这是首选，西城的海天虽好，但离东城有二十几公里地。,2,1.2,htl
下午2点半到了，入住手续很快办好，湖景房，房间不大，可以看到湖景和院子，大堂在山上，室外游泳池不错，外面就是湖了。晚上在酒店中餐厅吃饭，点了著名的千岛湖鱼头汤。以五星级宾馆而言不贵，洗澡水不大，早餐也是五星里一般化。不过酒店的标准按国际话来说还是要努力的，主要是细节不够，如此等等，象会务都是国内的烟草呀，国有银行呀，房地产呀，乱哄哄的。层次不高，当然如果是国际著名酒店来管理就不是这个价位了。当然还是千岛湖目前最好的酒店吧。,2,1.2,htl
"不算等候时间,CHECKIN速度算快的.但是现在正是旺季,我等了至少10分钟,还得吸着2手烟等,靠!房间不错,反正各方面感觉挺舒服.宽带迅雷下载1.3MB/S,呆掉了.送报纸,水果,好.VIEW好,特别是湖景房,不用去坐什么鸟船看湖了,我1天在房间里看腻了都.软服务不行,特别是餐厅服务员,完全没有5星饭店的水准,送餐的菜口味只能说很一般了,但服务费却要30%.早餐品种较丰富,但口味算糟糕的,好象是用的原料有问题,水果都淡而无味,连红薯都淡而无味,佩服他们的采购部,不容易啊,能弄到这么价廉物差的东西!!",2,1.2,htl
酒店环境还可以，交通也还算方便，只是觉得这样的房价还不含早餐有点不太尽人意，还有这已经是第三次入住，给我的感觉酒店有点皇帝女儿的感觉。游泳、健身餐饮好像都是单独承包的，尤其是游泳和健身还要单独买票，真是滑稽，房价和服务水准不匹配。补充点评2007年8月23日：宽带收费也算高的，,2,0.9,htl
还行吧，早餐不错，超出我的预期，比一般三星的好！不过去连云港住新区那边比较好！新区有一家：老班长的饭店不错，部队人开的，送小菜送水果，送有一道豆腐包，很不错！,2,1.7,htl
房间挺大卫生也还行就是洗澡水早晨有点凉,2,1.2,htl
近鹅岭公园是个很大的优势，算是闹中取静吧，但是作为豪生管理却显得员工培训一般般，亟待改进,2,0.8,htl
位于鹅岭公园边，比起市中心的酒店安静很多，重庆都是山路，所以汽车起步上坡噪音很大，这里会好很多，尤其是靠公园的一面，装修不错，房间也挺大的，由美国豪生集团管理酒店，所以服务总的来说还是满意的，最值得一提的是4楼早餐厅，外面一半是开放的，直接对着公园，只有一门之隔，喜欢接近自然的朋友一定很喜欢的，虽然种类不多，但是环境一流，住了5天，看到很多结婚的生日宴会的，看来他们也是冲着来的，有些遗憾的是空调似乎不太足，我是很喜欢低温的，也需一般客人足够了，还有花洒似乎太花哨点，有两层可以出水，但是也许管道太长，调节水温很不敏感，必须要在水流边等很长时间才有变化交通方不方便看你自己，打的到大坪，然后做轻轨到朝天门最方便，打的也不贵15块钱而已。总的来说值得推荐,2,1.2,htl
酒店在鹅岭公园附近，重庆市园林局旁，酒店说是商务酒店，可装修却是度假酒店的风格。很多房间外面都有小阳台。房间很宽敞，就是淋浴房渗水太厉害，花洒龙头也在漏水；每天早上睡懒觉，会有人敲门问你有没有衣服洗；早餐很简单，没什么好吃的东西，橙汁是用水兑的，不过是在四楼咖啡厅，有露天用餐区，从四楼咖啡厅凭房卡还可以直接去鹅岭公园，不过有点多此一举，公园本来就是免费的。酒店门口有去市区的中巴，打的去两路口、上清寺等市中心区域，也只是五块钱的起步价，交通应该说还是方便的。离酒店不远、鹅岭公园门口有一家周火锅，价廉物美，非常不错。从机场去酒店的朋友，可以从机场坐机场班车到上清寺下，然后打车去酒店，起步价就可以到。补充点评2007年7月16日：补充一下，携程价格信息里说酒店送20元的电话费，不是每天送20元，是入住一次送20元。我们入住四天，也只有20块。,2,0.9,htl
"房间还不错,就是电视有点高,看着有点累,前台服务还可以.",2,0.9,htl
酒店很不错！大堂气派宽敞，房间挺大。服务一般，再也不是没普间升豪间了，我早上去得早只能等别人退房。普间没早餐。桑拿按摩VIP还可以，服务不想有些地方只想着快点结束，快点付钱，朋友说物有所值。,2,1.3,htl
在酒店住了一夜，是因为这里是淄博排名前几位的酒店吧，总结起来有几点意见：1、总共在饭店门口下车四次，其中两次看不见门童，两次门童不理我。2、前台人员一般，着装较差，有个服务员的胸牌上“淄博饭店”中淄博二字被划掉了。3、客房装修一般，像是翻修过。门都有刷漆痕迹和掉漆现象。衣橱的一个门掉了。4、洗手间浴室。毛巾还行。马桶上没有一般酒店都有的“已经消毒请放心使用”的标签。浴池的下水口塞子坏掉了。5、电视机是老式球面电视，收的台倒是不少。6、因为去的时候淄博在进行文明城市评选工作。所有的娱乐场所都关门了。酒店的也都关了。没有发生什么小姐叫门电话骚扰的事情发生。7、酒店送的洗浴中心的券没法用。8、早餐还行。我去的时候七点多一点，有的菜品还在上。9、所处街道环境很幽静。,2,0.8,htl
房间一般，进去有点味道，环境和服务还是不错的。,2,0.8,htl
早餐种类太少质量也太差，吃稀饭都没有一般的花生、酱菜、咸蛋、腐乳或油条配菜等，吃面包那个土司也是20年前的做法干的不得了，要了碗馄顿里面的馅还没有煮熟，这等于没吃！补充点评2008年8月13日：补充一点，很重要的是旅馆早餐的咖啡实在是难以入口，建议好好改进，这应该不难吧。,2,0.8,htl
酒店房间还可以，床也比较舒服。空调声音很小，完全没有感觉，不过温度实在太低，我调到26度还是感觉很冷。卫生间比较小。服务员在请勿打扰的情况下还会敲门询问是否要洗衣物或打扫。交通很方便，到火车站才6元。结帐速度还比较快，打车也很方便。,2,0.9,htl
"感觉还可以,就是房间的隔音效果太差了,隔壁用衣桂,这边声音很大.周围饭店不多,不过对面的浴足店非常不错!临走结帐很慢,有急事就惨了!",2,0.9,htl
房间还不错，卫生还行。只是隔音较差，走廊说话声音直传到房间。,2,1.2,htl
定的国庆长假3号、4号的房间，从上海过去还是比较方便的，沪宁高速苏州绕城高速出口，开到巴城下高速左转，一直开到头再左转就是湖滨南路了，往南一直开就可以看到酒店了，酒店在大上海高尔夫度假村里。可能因为是长假人多，我们早上11点不到拿到房间钥匙，可是前批客人用过的房间还没收拾过。打电话给服务中心才派人来。房间比较大，比一般的套间大，厨房设备还不错，有些装修因为时间长了有些旧或者脱落了。酒店外面环境是不错，非常安静！第一次打高尔夫练习场，满有意思的，价格也还可以。下次全家再去，度假好地方。唯一的不足，其他娱乐设施没有，吃饭不方便，我们开车开了10多分钟去吃早饭。,2,1.7,htl
酒店的环境还是挺不错的，一大片的高尔夫球场，绿色的草地让人心情很爽！旁边就是阳澄湖。房间还可以，略显陈旧！在酒店吃饭不是太方便，只有一个会所可以吃饭。隆重介绍高尔夫：练习场不太贵，30块30个球一个杆15快，大家可以试试，挺好玩的。总之度假首选！[酒店在大上海高尔夫球场里面]不是太好找！,2,0.9,htl
感觉马马虎虎。1、前台服务不错，听说我们要7:00出发赶7:50的飞机，主动提出6:30给我们准备好早餐（正常时间是7:0开始）。2、门童服务不好，俩人就知道躲在门内取暖、聊天，不主动询问客人的需要，酒店打车不方便，门童叫车半天也不来。3、价格还可以在实惠一些，特别是象现在这样的淡季，不应该这么高。,2,1.3,htl
一般的4星左右水、的来呼呼。格太。,2,0.8,htl
酒店设施比较新，环境也不错，能看到很漂亮的海景。餐厅服务一般，我们下午1点半到酒店，餐厅就没有什么可吃得了，想点的菜，基本都没有。补充点评2007年8月9日：ATM机还是坏的，仍然不能取款，不方便！,2,0.8,htl
"酒店的位置还不错，尤其对于到光大会展的人步行几分钟就到了，价格也算是合理。但是携程的优惠幅度太低了。房间装修味道太浓,走廊里没有地毯有点吵,其余还可以.宾馆反馈2008年4月30日：尊敬的宾客：您好！感谢您对酒店的认可与评价。关于您提到的房间装修味道太浓，因酒店现正处于地毯更改地板的工程，给您带来的不便，酒店深表歉意！酒店全体员工会一如既往为所有宾客提供优质的服务。酒店期待您的再次光临，谢谢！",2,0.9,htl
交通方便，环境还行，就是酒店整体服务水平欠佳宾馆反馈2008年4月24日：您好！感谢您对酒店提出的忠恳的建议，酒店会加强内部的管理及各岗位的培训。为您提供优质的服务，一直是我们的宗旨，我们会秉呈这个宗旨，让您满意。期待您的下次光临及更多的建议。谢谢！,2,1.2,htl
这家酒店非常不错硬件方面比较好，尤其卫生间比较有特色，是干湿分离的，而且是用玻璃隔断的，视觉上比较有现代感。事实上这样的卫生间布局是比较占地方的，需用面积比一般的用大一点，所以给人的感觉不错，而且两人入住的话，在使用上不会互相影响。,2,0.8,htl
房间环境不错，餐厅环境和口味都很一般，其他设施，游泳池没有，服务只能给到3星。价格不便宜。1个优势，下马陆高速就是，而在嘉定很出名，好像是因为F1，因为价格贵，所以比较好找。在哪打车，都知道这个酒店。,2,1.2,htl
酒店经营一般，但交通便利，价格公道，早餐不太好,2,1.2,htl
还可以，就是ＣＴＲＩＰ上的酒店优惠价格现在优势不大，很多酒店前台也拿的到，ＣＴＲＩＰ的价钱．有时候还能便宜一些．,2,0.9,htl
周围环境还可以，购物方便。房间也是不错，当时我预定的商务间，就是考虑上网方便。但是有时候网络总是偶尔会断。由于它那是一栋及商务于一体的大楼，偶尔还是感觉不是很清静。不过总体还是不错的。,2,0.9,htl
漯河当地人称这里是漯河最高档的酒店。房间很新，很豪华。早餐一般，不够丰富。网络比较差，经常没有反应。地理位置在漯河的东郊，偏得厉害，不过漯河很小，打车20从这头到那头足够了。晚上出名对面黑洞洞的体育中心，左面黑漆漆的国道，右面黑漆漆的空地，很是渗人。附近没有什么吃饭的地方。,2,1.2,htl
这是一家国营的宾馆，感觉一般般！设施比较陈旧！,2,0.8,htl
房间还行，就是淋浴不好，水太慢了，希望改进一下,2,1.2,htl
酒店设施一般，但是前台和客服，行李生都很尽责，而且还给客人免费升级房间,2,0.8,htl
房间服务还可以，只是离展馆有点远。在广交会期间，价格高也可以理解,2,0.9,htl
"08年5月2号入住,9号楼真的很不错,房间、走廊都很宽大，感觉很舒服。房间外的花园也很漂亮，吃的就一般拉。晋祠正门外次序混乱，实在没敢停车（本想看看晋祠大正门建筑），旅游环境实在太差。",2,0.8,htl
房间太旧了，服务一般，倒是桑拿那里超级大有如对外经营的一样。地段还可以，其它就没有感觉了。,2,1.3,htl
"辰光在邢台还算是不错的酒店,起码比邢台宾馆强了不少.虽说离4星标准还有不小的差距,但是对于邢台这个经济不发达地区就算不错的了.地理位置一般,距离火车站打车8元,交通还算方便,但是不够繁华.房间还算整洁,客房服务业比较及时.宾馆晚上10点到早6点设置免骚扰电话功能,很人性化.隔音比较好,有一个良好的睡觉环境.",2,1.2,htl
房间较新，面积也较大，服务不错，总之还行,2,0.8,htl
黄金周前的房价还行的，作为一个县城的酒店，硬件设施应该算是相当不错了。由于同学的老人管帐，看了房间后与同学耳语太贵，当得知交的钱是押金后，立马对房间设施赞不绝口！呵呵！停车场车位充足，一楼中餐厅价格很便宜，味道尚可，就是量少点儿。在安吉这种地方，这样的标准相当不错了，就是价格还应该再降15％左右就更具性价比了！,2,1.2,htl
酒店总体还是不错的。比较上次住的太平洋，差不多的价格硬件设施明显好很多。早餐还是一般般。最受不了的是居然只接受银联信用卡，国外的客人一律付现金...,2,0.8,htl
住了几次了，价格倒还可以接受，不过在这里觉得再低些可能会更有竞争力。不过，令人惊奇的是：3天内在房间里打死了2只蟑螂！,2,0.9,htl
08年的清明节入住，房价200，不包早餐，包机场接送（就冲着这点订的）。第一天房间送4个苹果，第二天没有，问服务员，大曰第一天才送。后来还是送了2个苹果。房间条件还可以，最好的是网络插口在床头，而且配备的网线超长，可以拉到马桶（适合某些方面耗时较长的同志使用）。卫生间很大，沐浴设施完备，很诱惑本不宜沐浴的宾客使用。不过床垫的弹簧感觉明显，而且宾馆位于市郊（不过拉萨也不大）。,2,0.9,htl
房间总体环境不错，而且还有提供免费上网，现在入住价格还可以，不过现在可是大连的旅游淡季了．但是有一点：就是早餐不但没含房费里，而且３２元的价格也不低，但是内容实在是很简单．,2,0.9,htl
"性价比还可以,装修设备都挺不错~就是有些房间没有窗户~闷~还有就是有乱按门铃的~",2,0.9,htl
房间大小还可以，但设备比较陈旧，天花板低，感觉有点压抑．,2,0.9,htl
房间很大也很舒服，这个地段这样的价格包括免费网络还是很吸引人的。服务一般，早餐不错，算是对得起价格。只是有一点非常抹黑，门卫和部分X牌照小公司出租车100%有猫腻嫌疑，去机场严重绕路。此处暴光一下我所遭遇的车牌号为：AX1619，老外都看出绕了，真是给上海丢脸！作为一家四星级酒店，着实不应该有这类情况啊！,2,1.2,htl
还可以，升级了行政楼层，房间一般，新但不算大。洗手间比较大，淋浴和泡浴分开，这是我升级的原因，因为宝宝喜欢泡浴。但五星级没找到有泡浴的浴盐有点失望。可以挑花香枕，但没挑，怕小朋友敏感。逛街还是很方便的。,2,1.7,htl
大床房的大床象在家里一样舒服，环境好。早餐品种不多，味道还行。,2,0.8,htl
"酒店大门正对一个十字路口,还算比较好找.大厅中规中矩,大床房内部装修和服务都感觉一般.晚上会有电话骚扰,如果要赶虹桥机场的航班,此酒店还算不错的.",2,0.8,htl
房间设施和卫生还可以，但不幸的是酒店2楼还是3楼是歌厅，即使在6楼，夜里也可闻歌舞声，另外就是晚上有骚扰电话。,2,0.9,htl
"总的来说不错,但是茶楼不怎么样!行政间台士电脑还可以,上网速度超快.",2,0.9,htl
"卫生条件还行,价格也还可以,酒店人员的服务态度也还可以。可付费使用的个人卫生用品(全棉内裤、袜子、无菌毛巾及安全套等)准备的比较齐全。不足之处是房间隔音太差，隔壁和走廊的动静听得一清二楚，而且隔壁吵到很晚，影响休息。另外整个房间没有地毯，但卫生间的门口至少应该放一小块，用于吸水和洗澡后防滑和吸水。",2,1.7,htl
1）交通便利，到津滨高速入口5分钟的车程2）对面就有不错的饭店，而且距离超市也不远3）房间内设施一般，卫生间装修比较粗糙，浴盆的地漏不畅,2,0.8,htl
和LP一起订的度假，发现三合比较紧俏，于是赶紧下了订单。在三合感觉中国人绝对是“少数民族”估计老外对这个酒店可能比较熟悉，早餐是在酒店外（第一次这种体会，呵呵），出门向左50米（路对面），叫阳光和酒吧。只有第二天早上看到一对中国人，其他全是老外，感觉有点奇怪。早餐内容太少了。酒店内比较别致，很有古城的味道，房间内的家具比较紧凑，不过两个人住应该还好了。热水似乎不行，放了很长时间都是温水。电视奇高无比，晚上看会电视脖子酸，信号也一般。不过如果是体验古城味道，的确是个不错的选择。,2,1.2,htl
房间不大，布置还行。里火车站较近。（打的9元）,2,0.8,htl
福建山水大酒店1、看来升4★还是有道理的，服务不错（专人接待和洗衣能比较及时地送达）；2、早餐的皮蛋瘦肉粥不错（尽管第三天早上的有点糊味）；3、二楼的餐饮值得推荐（招待客户时）；4、设备比较齐备，有棋牌室，尽管没去打麻将，看了看环境还可以；5、地理位置不错，窗户对面居然就是－洲际酒店，但打车比洲际方便很多；6、房间上网速度不错，有600KB/s的样子；7、不足嘛：A、福州酒店好像都是一样的问题－－房间购大，但厕所比较小，尤其是马桶的Size……；B、二楼的餐饮无商务套餐，结果比较浪费（按单人50元餐饮计算），已提过此建议，不知是否会改进；C、房间窗户隔音效果比较差。我住在16楼，第一天刮小台风，窗户震了一夜。第二天白天和第三天白天，楼下某车警报器发癫似的直冲云霄……好在房间有个小音响，开到3/4格音量放着摇滚，感觉居然还不错……D、明显存在的问题：8号中午一点多结账时，结果结账的地方才1个人（而且还在忙着统计“对账单”），同一个柜台的接待处却有3个人，而此时并无Checkin的客人，但接待的3人“无动于衷”……（为赶回来看奥运会开幕式，只好要求她们加快或来一个人来帮忙）结果又遇到刷卡有问题。我还没急，结账的那位却风风火火只会把卡左刷右刷的刷了n次（完全无视系统的“报错提醒”）我再三提醒看“请看看是什么错误信息”，才知道是余额不足。只好分别回房间和到商务中心，共转帐二次，结果还是刷卡错误－－回来后问银行柜台咨询才知道是：因为短时间内刷卡太频繁，银行保护把卡锁了……其实：中午时间本来就是CheckOut人比较多的时候（从我开始结账到结账完毕，共有四位客人在Checkout，却无人Checkin），前台人员配备明显不合理；如果结账的那位女同志仔细一点，发现刷卡有问题时多看下提示，就不会耽误客人如此多的时间，而且不会导致锁卡（好彩为看开幕式归心似箭，提前了1个小时CheckOut，否则……）；出现问题时，请冷静点处理，居然比我还急（尤其是她那说话的声音又高又尖又快），如果我也象她那么样急一下，不吵架才怪……当然，酒店的服务从始至终，包括最后处理卡问题时知道换另外一位接待来处理，服务态度还是可以接受的，总体上此酒店还是值得推荐的，希望能百尺竿头更进一步。最后，携程的价格比我在前台听的某价格贵了少许，虽然我接受了此价差入住了，但携程还请加油！,2,0.9,htl
地理位置比较市中心，早餐厅品种比较少，服务一般。,2,0.8,htl
"怎么说呢?勉强够五星吧,不过在小城市里,应该是不错的了.位置是好的,交通也好,景观也好.早餐一般般,主要是入住率很低的样子,没什么人吃,自助餐东西放不多也不怪了.遇到的最大的问题-我们住了两间,一间我带孩子,一间我父母,第一天在9楼,面江,结果当晚4楼的歌舞厅吵得不得了,居然要闹到午夜2点,我父母吃了安眠药还不能入睡,半夜里要求换房.换到16楼不面江,安静了.不过这么折腾一下,几乎一夜没睡.16楼是好一等的楼层,没有要求补差价,但这是酒店造成的原因,所以也没什么不应该.",2,1.7,htl
十一入住了春晖，龙熙和度假村，另外也去了九华山庄。九华不是在携程定的，就不说了。一春晖在顺义，交通一般。周围环境还算可以，是农田。但内部环境一般，最起码没有想象的好。施工是一部分原因。度假村的整体设计一般，布局不合理。比如，康体中心设在大门口，而宾馆在最里面。我想这是分期建设的原因，也不好改。,2,1.2,htl
早餐食物相当一般，跟其服务水准不相符，希望进一步改进。,2,0.8,htl
服务还可以，就是房内设施太陈旧。早餐比较差！,2,0.9,htl
"太美了,但房间一般,携程房价好象有点贵,晚上没事做",2,1.2,htl
"一个非常不错的太湖边酒店,我的运气不错，本来订的是一般房间，结果被升级到了行政套房.酒店拥有绝美的风景，太湖就近在眼前,早上起来或者下午的时候，坐在房间里喝喝茶,看看风景别有风味.不过，似乎这个酒店住的人比较少，有点冷清,而且周围吃喝不大方便，开车出去要10多分钟，才能找到吃饭的地方.",2,1.2,htl
