text,label
这本书的书口处的作者签名是印的签名版印刷有点模糊能看清字而已。,1
刺梨的果肉酸涩维生素多直接吃难以下咽泡水喝淡点丢掉渣还可接受。,1
外卖的套餐里饮料选可乐或者雪碧我随意选了可乐配餐味道不搭喝着解渴。,1
这件安哥拉毛衣掉毛情况穿黑色裤子明显手摸一下沾几根毛抖掉就好了不困扰。,1
手机散热器的半导体制冷效果摸背面微凉玩游戏还是发热不烫手但也没到冰凉程度。,1
酒店的咖啡粉胶囊三颗每颗味道都不一样没记住哪个好喝反正都是咖啡因摄入。,1
这本书的翻译腔有点保留能看出原文句式但意思都懂不影响情节只是不丝滑而已。,1
仙人掌果的果肉红紫色吃完舌头染色像吃了火龙果甜度更低点籽更多些不惊艳也不难咽下去。,1
这家酒店的性价比一般，不算亏也没赚。,1
这本书读完了也就那样，没什么后劲。,1
这个橙子不酸不甜，普普通通。,1
外卖的包装挺用心，但味道很普通。,1
这件外套穿上去不好看不难看，就那样吧。,1
这款耳机音质还行，对得起这个价。,1
酒店的服务态度一般，没被冷落也没被热情对待。,1
这本书的剧情发展在意料之中，没什么惊喜。,1
葡萄有点酸，但还能接受。,1
外卖的汤有点咸，配饭刚好。,1
这件裤子的版型不显胖也不显瘦，中规中矩。,1
这款平板的性能日常用还行，玩游戏就一般了。,1
酒店的早餐能吃，但没有想吃的欲望。,1
这本书的人物塑造扁平，说不上差。,1
草莓个头挺大，就是不怎么甜。,1
外卖的配送准时，但餐品有点凉了。,1
这件毛衣不扎人也不柔软，刚好及格。,1
这台笔记本的外观设计中规中矩，不好看也不丑。,1
酒店的空调制冷还行，就是噪音有点大。,1
这本书的笑点不多不少，能看下去。,1
芒果有点生，放两天应该刚好。,1
外卖的醋包我加了，味道没太大变化。,1
这件衬衫的面料不透不闷，一般般。,1
手机的续航比想象中差一点但也够用。,1
酒店的毛巾看着干净，闻着有股消毒水味。,1
这本书的节奏不紧不慢，刚好能看完。,1
火龙果不甜不淡，就当补水了。,1
外卖的炸鸡皮不算脆，肉还挺嫩。,1
这件风衣的防风效果一般，有一点风还行。,1
智能手环的数据看看就好，不一定准。,1
酒店的淋浴水温稳定，就是水压小了点。,1
这本书的套路老套，但能看。,1
西瓜中间甜边上皮，整体凑合。,1
外卖的辣度要的中辣，吃起来微辣。,1
这件牛仔外套的洗水颜色不正但不难看。,1
手机的拍照速度不快不慢，够用。,1
酒店的电梯等了半分钟，可以接受。,1
这本书的结局开放式，说不上好坏。,1
桃子软硬刚好，味道一般般。,1
外卖的餐具包少了纸巾，还好自己有。,1
这件卫衣的帽子戴上有点沉，不戴还行。,1
蓝牙音箱的声音够大，但有点闷。,1
酒店的床单有折痕，应该是洗过的。,1
这本书的装订有点松，还没散页。,1
菠萝的酸味重了点，但能吃。,1
外卖的奶茶奶味茶味都不突出，平平。,1
这件羽绒服穿上有点肿，保暖还行。,1
显示器的亮度够用，就是反光有点厉害。,1
酒店的一次性牙刷用了两次就炸毛，还行吧。,1
这本书的案例有点老，但道理相通。,1
车厘子的脆度一般，不软不硬。,1
外卖的炸鸡块大小不一，味道没区别。,1
这件棉服的帽子毛领容易掉毛，但不严重。,1
充电宝充电速度中等，不算快充。,1
酒店的房间有点潮湿，开空调就好了。,1
这本书的翻译腔有点重，能看懂。,1
猕猴桃有点硬，酸味明显。,1
外卖的米饭量刚好，菜有点咸。,1
这件POLO衫洗了一次没变形，还行。,1
鼠标的滚轮阻尼不大不小，用着顺手。,1
酒店的花洒出水孔堵了几个，水有点散。,1
这本书的插画颜色偏暗，能看清。,1
芒果纤维塞牙，但是味道可以。,1
外卖的汤盅盖子盖不严，路上洒了点。,1
这条裙子的花色不显白不显黑，大众款。,1
键盘的手感不肉不脆，办公够了。,1
酒店的牙膏量不多，刚好刷一次。,1
这本书的副标题有点长，意思表达清楚了。,1
山竹的果肉有几瓣烂的，其他还行。,1
外卖的保温袋保温效果一般，到手温的。,1
这件背心的肩带不勒，也不紧。,1
路由器的信号稳定性中等，偶尔掉线。,1
酒店的浴巾有点硬，擦干没问题。,1
这本书的附录很有用，但排版乱。,1
榴莲的臭味不浓，对新手友好。,1
外卖的满减凑了半天才凑到，省了几块。,1
这件棉服的拉链有点卡，多拉几次顺了。,1
一体机的风扇声时大时小，但能忍。,1
酒店的枕头有点低，叠起来用刚好。,1
这本书的书签纸质一般，该有的都有了。,1
龙眼的个头不大，味道偏淡。,1
外卖的送餐员没打电话直接放门口，也行吧。,1
这件针织衫洗了之后略缩水，还能穿。,1
手机的振动模式震感一般，放兜里能感觉到。,1
酒店的烧水壶烧水有点慢，等着呗。,1
这本书的护封折痕明显，不影响阅读。,1
石榴的颗粒颜色不够红，味道清淡。,1
外卖的炸鸡翅中大小均匀，炸得有点老。,1
这件西装的扣子不是牛角的，看着还行。,1
投影仪的对焦手动调，有点麻烦但能看。,1
酒店的毛巾折叠方式整齐，卫生还行。,1
这本书的引用资料有点旧，但观点成立。,1
荔枝的核不小，肉薄了点。,1
外卖的优惠券减了点钱，划算不划算不好说。,1
这件蕾丝衫的袖子有点长，卷起来穿。,1
手环的屏幕阳光下看不清，室内可以。,1
酒店的洗手液起泡一般，冲得干净。,1
这本书的丝带书签有点歪，不影响。,1
蜜瓜的瓤有点软，吃起来像熟过了。,1
外卖的送达时间比预计晚了五分钟，还好。,1
这件连体裤的材质有点闷热，空调房穿刚好。,1
录音笔的按键反馈硬，按着费劲。,1
酒店的节水马桶冲力小，多等一会儿。,1
这本书的出版年份有点久了，内容没过时。,1
枇杷的水分可以，就是不够甜。,1
外卖的餐盒盖子扣得紧，没洒。,1
这件防晒衣的拉链头太小，不好拉。,1
扫地机器人的噪音不大不小，看电视不影响。,1
酒店的床头抽纸抽的时候好撕，质量凑合。,1
这本书的烫金标题反光，角度不对看不清。,1
柠檬片给了两片，够酸了。,1
外卖的酱汁不够拌饭，又加了点酱油。,1
这件睡衣的布料夏天穿有点厚，冬天穿薄了。,1
智能音箱的麦克风不灵敏，要说大声点。,1
酒店的电视机遥控器反应有点慢，能换台。,1
这本书的第二版封面换了，内容大体一样。,1
无花果的软硬度刚好，甜味不够。,1
外卖的塑料袋收费心知肚明，餐食就那样。,1
这件运动裤的束脚设计不跑风，穿脱费劲。,1
耳放的推力够推耳塞，推大耳勉强。,1
酒店前台响应速度一般，排队等了两个人。,1
这本书的作者简介照片是黑白的，看不清楚。,1
百香果的籽嚼着酸，但能忍受。,1
外卖的多葱真的放了很多，口味没提升。,1
这件针织开衫的纽扣眼有点紧，不好扣。,1
电子阅读器的触屏偶尔不灵敏，重启就好。,1
酒店的吹风机挂在墙上，线不够长。,1
这本书的纸张质感光滑，翻页有点快滑。,1
桂圆的果肉不是最饱满，能接受。,1
外卖送的饮料是常温的，想喝冰的自己冰。,1
这件半身裙的腰围大了点，系个腰带就行。,1
扩展坞的网口不稳定，WiFi临时用可以。,1
酒店的无纺布拖鞋走着走着就薄了，还行。,1
这本书的抽象封面看不懂，也无所谓。,1
椰子水的味道不新鲜也不坏，凑合喝。,1
外卖的粉条有点断了，汤还是很浓。,1
这件马甲的口袋深度刚好放手机，不易掉。,1
NAS的界面有点复杂，看懂后就好了。,1
酒店的独立香皂用了一次有裂纹，不影响洗。,1
这本书的用词不算难，高中生能看懂。,1
杨梅的果肉颜色不够深，味道偏酸。,1
外卖的包装透气孔让汤漏了一点，擦擦就行。,1
这件泳衣的剪裁不是很贴身，游起来兜水。,1
摄像头的广角端畸变明显，平时用还好。,1
酒店的茶包泡久了涩，三分钟拿出来刚好。,1
这本书的书脊纹路容易藏灰，吹吹就好了。,1
冬枣有的脆有的面，品质不均。,1
外卖的辣度写着中辣，吃起来像微辣。,1
这件健身服的压缩感不够，当普通裤子穿。,1
移动硬盘的读写速度不慢不快，拷电影等了会儿。,1
酒店的WiFi要手机号登录，有点麻烦但能连。,1
这本书的文末索引条目不多，基本够用。,1
哈密瓜的瓤有点多，可食部分一般。,1
外卖的免葱做到了，但少了点味道。,1
这件吊带裙的面料有点容易皱，挂烫一下就好。,1
机械键盘的键程长短适中，打字不累不飞。,1
酒店的推拉门轨道有点脏，不影响开关。,1
这本书的封底二维码扫出来是公众号，没关注。,1
雪梨的皮有点厚，削了吃还行。,1
外卖的醋包全放了太酸，下次放一半。,1
这件冲锋衣的腋下透气拉链有用，开了进风。,1
电视棒的系统更新弹窗烦人，关掉就行。,1
酒店的床垫弹簧声有点响，翻身会听见。,1
这本书的赠品是书签，印得一般。,1
火龙果的白肉部分水分够，就是不甜。,1
外卖的餐垫纸没用上，垫着嫌麻烦。,1
这件汉服的布料有点硬，穿着不贴肤。,1
触控笔的握感偏细，加个笔套刚好。,1
酒店的消毒柜没插电，碗筷看着干净就行了。,1
这本书的扉页签名印刷体有点糊，能认出字。,1
柚子肉的水分不算多，吃着干爽。,1
外卖的米饭压得太实，筷子戳散了吃。,1
这件衬衫裙的长度刚过膝，不高不矮。,1
智能锁的密码区反应慢半拍，手指按对就行。,1
酒店的不锈钢毛巾杆滑丝了，毛巾挂不住。,1
这本书的印刷墨色前深后浅，不影响看。,1
青提的脆度一般，不惊不喜。,1
外卖的炸鸡外皮不粘牙，凉了也能吃。,1
这件旗袍的盘扣扣起来费时，装饰性为主。,1
闹钟的闹铃声音大小可调，默认有点吵。,1
酒店的环境温度有点低，调高了两度。,1
这本书的锁线装订能看到线头，没散页就行。,1
柠檬片的厚度不一，泡出来酸度不均。,1
外卖的牛肉面汤头偏油，撇掉油还行。,1
这件睡袍的袖子偏长，挽起来不影响。,1
充气泵的气压表指针不准，凭感觉打气。,1
酒店的米色墙壁上有污渍，没擦干净。,1
这本书的作家名气大，这本书一般。,1
菠萝蜜的果包甜度不均，有的甜有的淡。,1
外卖的酸菜鱼鱼片碎了点，味道没变。,1
这件棉袄的领口有点大，灌风但能系围巾。,1
记录仪的夜视效果能看清栏杆，车牌看不清。,1
酒店的20个停车位全满了，停路边也行。,1
这本书的翻译腔调挺重，但能读完。,1
柿子没有涩味了，但也不怎么甜。,1
外卖的牙签挺结实，剔牙够用。,1
这件工装裤的裤脚没收紧，走路扫地但不脏。,1
播放器的屏幕分辨率不高，选歌够用了。,1
酒店的绿萝需要浇水了，叶子耷拉着也不难看。,1
这本书的封面压纹手感还行，容易留印子。,1
甘蔗的甜度中等，嚼着解闷。,1
外卖的酸奶写着赠送，包装有点漏，擦擦喝了。,1
这件披肩的材质一般，搭衣服还行。,1
VR眼镜的戴久了闷，半小时还行。,1
酒店的饮用水只有入住时给两瓶，不够要自己买。,1
这本书的两篇推荐序言都挺水的，直接跳过了。,1
姑娘果的味道酸甜不明，吃了几个就没吃了。,1
外卖的纸碗太大了，桌子放不下，端着手捧。,1
这件棒球服的袖子有点长，翻折一点穿。,1
散热器的安装扣具是通用的，装是装上了。,1
酒店的窗帘拉起来有点费劲，但拉上了就挺好。,1
这本书的印数不大，二手市场也不贵。,1
金桔的皮有点涩，整颗吃还行。,1
外卖的粥品米粒没开花，但熟了就行。,1
这件PU皮衣的扣眼不够大，扣子难穿进去。,1
固态硬盘的发热量有点大，摸着温温的。,1
酒店的床品还算干净，但睡起来没什么特别感觉。,1
这本书读了一半，说不上吸引人但也读得下去。,1
这个香蕉熟得刚好，就是味道太平淡了。,1
外卖的包装挺严实，但打开后香味一般。,1
这件外套穿上去不丑不美，就是个普通衣服。,1
手机的流畅度还行，偶尔会卡一下但能接受。,1
酒店的隔音效果凑合，能听到隔壁电视声但不吵。,1
这本书的节奏有点拖，但也不是看不下去。,1
草莓的个头均匀，但味道不酸不甜没记忆点。,1
外卖的份量一个人吃刚好，谈不上划算不划算。,1
这条裤子的版型不显胖也不显瘦，就很普通。,1
耳机的佩戴感还行，戴久了不会不舒服也不特别舒服。,1
酒店的早餐品种挺多，但味道都很一般。,1
这本书的结局意料之中，没什么惊喜。,1
橙子水分还可以，就是缺了点甜度。,1
外卖的配送速度正常，没超时也没提前。,1
这件毛衣的材质摸起来还行，就是有点扎脖子。,1
笔记本的屏幕亮度够用，室外看不清室内还行。,1
酒店的浴巾挺软，但有一股消毒水味。,1
这本书的封面设计普普通通，放书架上不显眼。,1
葡萄的酸甜度还行，就是皮有点涩。,1
外卖的汤温度刚好，但咸淡不太对胃口。,1
这件风衣的防风效果一般，刮大风还是冷。,1
智能手表的续航不算短也不算长，两天一充。,1
酒店的电梯等了大概一分钟，不慢不快。,1
这本书的案例挺实用，就是太啰嗦了。,1
西瓜切开来颜色挺好，但吃着不够甜。,1
外卖的备注写了少糖，店家照做了但味道变了。,1
这件衬衫的面料有点易皱，但不影响穿着。,1
手机的后盖手感一般，不滑也不涩。,1
酒店的床头灯亮度可调，但调到最亮也不够。,1
这本书的章节划分有点乱，但内容还能串起来。,1
桃子硬着吃脆，软了吃甜，哪种都行。,1
外卖的醋包我没放，原味就还行。,1
这件卫衣的帽子大小适中，戴上不挡视线。,1
音箱的连接稳定性还行，偶尔断连重连快。,1
酒店的洗手台水龙头出水有点小，勉强能洗手。,1
这本书的字间距有点密，看久了眼睛累但不严重。,1
菠萝的酸味重了点，但泡了盐水还能吃。,1
外卖的奶茶去冰后味道淡了，还能接受。,1
这件羽绒服的蓬松度一般，保暖够用不突出。,1
显示器的可视角度还行，侧面看有点偏色。,1
酒店的一次性牙刷用了两次就开花，够用了。,1
这本书的幽默感一般，想笑又笑不出来。,1
车厘子的硬度适中，口感不脆不软。,1
外卖的炸鸡皮不脆了，但肉还挺嫩。,1
这件牛仔外套的褪色程度正常，洗了两次还行。,1
充电宝的充电速度普通，不算快充也不慢。,1
酒店的房间通风一般，有点闷但能忍。,1
这本书的翻译腔有点重，读着别扭但能懂。,1
猕猴桃放了两天变软了，甜度刚好一般。,1
外卖的米饭量给得挺足，菜不够配饭。,1
这件POLO衫的领子洗了几次没变形，还行吧。,1
鼠标的滚轮阻尼适中，用起来顺手但没特点。,1
酒店的淋浴间玻璃门有水渍，还算干净。,1
这本书的插画画风看着顺眼，但说不上多好。,1
芒果的纤维塞牙，口感粗糙但味道还行。,1
外卖的汤盅盖得严实，一滴没洒但汤有点凉。,1
这条裙子的长度到膝盖，不尴尬也不出彩。,1
键盘的敲击声不大不小，办公室用不吵人。,1
酒店的拖鞋底有点滑，走路慢慢走还行。,1
这本书的书名起得挺吸引人，内容没跟上。,1
山竹的果瓣大小不均，吃的时候有点费劲。,1
外卖的保温袋保温了20分钟，到家温温的。,1
这件背心的领口大小刚好，不勒也不松。,1
路由器的设置界面简单，功能够用不复杂。,1
酒店的浴巾架有点松动，但还能挂住毛巾。,1
这本书的序言写得挺长，跳过也不影响。,1
榴莲的气味不算浓，对不爱的人友好。,1
外卖的包装费和餐费分开收，价格还行。,1
这件棉服的拉链顺滑，但口袋有点浅。,1
一体机的风扇声在安静时能听到，白天忽略。,1
酒店的枕头高度有两个可选，差异不大。,1
这本书的赠品贴纸挺可爱，但质量一般。,1
龙眼的果肉厚薄不一，吃起来还行。,1
外卖的送餐员方向感好，没绕路准时到。,1
这件针织衫的袖口有点松，但不影响穿着。,1
手机的振动模式在口袋能感觉到，桌面上不太明显。,1
酒店的烧水壶烧水声音有点大，但烧得快。,1
这本书的护封和内封图案一样，有点多余。,1
石榴的颗粒饱满度一般，咬下去汁水不多。,1
外卖的鸡块大小差挺多，但味道没差别。,1
这件西装的袖长刚好，但肩部有点窄。,1
投影仪的梯形校正自动调的，不太准得手动。,1
酒店的毛巾叠得整齐，但感觉不够白。,1
这本书的脚注有些没必要，忽略也不影响理解。,1
荔枝的核大小随机，有的肉多有的肉少。,1
外卖的满减算下来省了几块钱，聊胜于无。,1
这件蕾丝衫的蕾丝软硬适中，贴身穿不扎。,1
手环的心率监测准不准不知道，图个乐。,1
酒店的洗手液泡沫不多，洗完手有点干。,1
这本书的丝带书签容易掉出来，换个方向塞好点。,1
蜜瓜的瓜瓤部分甜，边上淡，整体还行。,1
外卖的预计时间挺准，但餐品摆放有点乱。,1
这件连体裤的材质透气性还好，夏天穿不闷。,1
录音笔的电池续航标称10小时，实际用了8小时。,1
酒店的节水马桶冲水声音不大，效果中等。,1
这本书的出版年份有点老了，内容没怎么过时。,1
枇杷的果皮容易撕，果肉不够甜。,1
外卖的餐盒盖子扣得紧，打开有点费劲。,1
这件防晒衣的版型宽松，遮阳效果不知好坏。,1
扫地机器人扫地路径随机，有的地方扫两遍有的漏。,1
酒店的床头抽纸盒里纸不多，还能用几天。,1
这本书的烫金标题在光下反光，角度不对看不清。,1
柠檬泡水味道刚好，做菜的话不够酸。,1
外卖的酱汁量控制得准，全部用完不剩不欠。,1
这件睡衣的棉含量标注80%，摸起来还行。,1
智能音箱的闹钟功能能用，就是音质一般。,1
酒店的电视机遥控器按键有点硬，按着费劲。,1
这本书的再版序言比初版多了几段，不多。,1
无花果的干湿度适中，吃起来不粘牙。,1
外卖的塑料袋上的字模糊，印刷质量一般。,1
这件运动裤的抽绳头是塑料的，没金属的高级。,1
耳放的推力够推耳塞，推大耳差点意思。,1
酒店的前台办入住很快，退房也差不多。,1
这本书的作者照片拍得挺精神，没别的感觉。,1
百香果的酸味直接吃受不了，泡水刚好。,1
外卖的加辣加了挺多，辣度比中辣还辣一点点。,1
这件针织开衫的纽扣和扣眼对得准，好扣。,1
电子阅读器的续航称几周，实际一周一充。,1
酒店的吹风机挂墙上那种，吹干头发要耐心。,1
这本书的纸张反光不严重，灯光下能看。,1
桂圆的果肉颜色发暗，新鲜度一般。,1
外卖送的小瓶水是冰露，能喝没啥问题。,1
这件半身裙的腰围尺码标准，穿上去不大不小。,1
扩展坞的材质是塑料的，轻但不耐摔。,1
酒店的无纺布拖鞋走地毯还行，走地板滑。,1
这本书的抽象封面别人看不懂，我也看不懂。,1
椰子水打开后有一股淡淡的清甜，就那样。,1
外卖的酸辣粉辣度可以选，我选中辣正好。,1
这件马甲的内衬有点起静电，脱的时候噼里啪啦。,1
NAS的远程访问速度一般，家里用还行。,1
酒店的独立小香皂用着还行，就是太小了容易滑。,1
这本书的词汇量对成人来说偏简单，小孩看正好。,1
杨梅的汁水挺多，就是酸味盖过了甜味。,1
外卖的包装底部有油渍渗出一点点，没漏完。,1
这件泳衣的拉链拉到顶有点卡，顺滑度一般。,1
摄像头的广角边缘有点变形，中心清楚就行了。,1
酒店的立顿茶包泡三分钟才有味道，两分钟没味。,1
这本书的书脊上的字是竖排的，看着有点别扭。,1
冬枣的脆度还可以，有的软了有的还是脆的。,1
外卖的中辣吃起来微微辣，比想象中淡。,1
这件健身服的透气孔排汗一般，运动完有点闷。,1
移动硬盘的写速度不如读快，传大文件等得有点久。,1
酒店的WiFi信号在床边满格，卫生间里只有两格。,1
这本书的文末索引条目挺全，但页码有错的。,1
哈密瓜的甜度分布不均匀，有的块甜有的不甜。,1
外卖的免葱真的一点没放，少了点香气但也能吃。,1
这件吊带裙的肩带扣环金属的，晒了太阳会烫皮肤。,1
机械键盘的RGB灯效模式挺多，但我从来不改。,1
酒店的玻璃门水渍擦得挺干净，就是有点滑。,1
这本书的封底推荐语写得很夸张，实际没那么好。,1
雪梨的果肉咬下去沙沙的，口感一般。,1
外卖的醋包全倒进去有点酸，下次放半包就行。,1
这件冲锋衣的防水性能日常小雨没事，大雨还没试过。,1
电视棒的散热不好，看久了发烫但没死机。,1
酒店的床垫弹簧感不明显，翻身没响声。,1
这本书的赠书标签贴在扉页正中间，不碍事。,1
火龙果的白肉部分没什么味道，黑籽咬着提神。,1
外卖的白色纸质餐垫没用上，放一边了。,1
这件汉服的袖子长庋刚好，抬手不露手腕。,1
触控笔的磁吸吸力一般，碰一下容易掉。,1
酒店的消毒柜只在早餐时段开，其他时间冷着。,1
这本书的扉页签名印刷得模糊，勉强认出是谁。,1
柚子肉的水分中等，不会干也不会水汪汪。,1
外卖的米饭黏度适中，不粘牙也不粒粒分明。,1
这件衬衫裙的腰带扣眼就一个，没法调松紧。,1
智能锁的密码按键反应快，指纹区有时识别慢。,1
酒店的不锈钢毛巾杆挂两条毛巾就满了。,1
这本书的墨色印刷深浅不一，不影响阅读。,1
青提的果粉一碰就掉，新鲜度还行但口感一般。,1
外卖的炸鸡不脆不软的状态保持了十分钟，还行。,1
这件旗袍的盘扣装饰性为主，扣起来不如拉链快。,1
闹钟的闹铃声音大小可调，最大档有点吵。,1
酒店的温度22度穿短袖刚好，怕冷得多穿点。,1
这本书的锁线胶装翻开180度也不掉页，结实。,1
柠檬片泡到第三杯就没味了，正常水平。,1
外卖的牛肉面汤底清淡，喝完不口渴。,1
这件睡袍的腰带缝得不太牢，系的时候小心。,1
充气泵充一个轮胎大概两分钟，速度不快不慢。,1
酒店的浅米色墙壁干净整洁，就是没什么设计感。,1
这本书的作者文笔流畅但缺乏华丽，读着轻松。,1
菠萝蜜的果包有的熟透了有的还有点生。,1
外卖的鱼片数量六片正好，鱼肉嫩度一般。,1
这件棉袄的绗缝线脚均匀，做工还行。,1
行车记录仪的140度广角能拍到A柱，边缘变形。,1
酒店的20个车位平时够停，周末下午经常满。,1
这本书的台湾译本用词比如“软体”要适应一下。,1
柿子的涩感吃过后舌头涩涩的，但很快消失。,1
外卖的牙签是竹制的，硬度够不会断。,1
这件工装裤的多口袋设计实用，但塞满了鼓鼓的。,1
播放器的FLAC和MP3播放差别不大，听不出来。,1
酒店的绿萝放在角落，浇水没规律还活着就行。,1
这本书的压纹封面摸起来舒服，就是不耐脏。,1
甘蔗咬起来不硬，汁水还行就是不够甜。,1
外卖送的酸奶是乳酸菌饮料那种，不是稠酸奶。,1
这件披肩的流苏洗过一次有点散，但还能用。,1
VR眼镜戴久了鼻子有点压痕，调一下好一点。,1
酒店的矿泉水是常温的，想喝冰的得自己放冰箱。,1
这本书的两篇推荐序内容差不多，看一篇就够了。,1
姑娘果的干花萼不影响吃，剥掉就行。,1
外卖的圆形纸碗容量不小，汤面一碗刚好饱。,1
这件棒球服的袖子拼接处皮革和布贴合平整。,1
散热器1600转的风噪在安静环境能听到，打游戏无所谓。,1
酒店的百叶窗调光帘拉绳有点涩，拉几下就好了。,1
